continent,country,geo,date,trade_war,us_china_trade_war,china_trade_war,US_trade_war,Meng_Wanzhou,huawei_ban,huawei,meng_wanzhou_huawei,huawei_google_ban,huawei_android_ban,Hong_Kong_protests
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/6/17,89,31,43,48,0,1,37,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/6/24,79,32,40,54,0,1,36,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/7/1,88,31,37,52,0,1,34,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/7/8,71,35,58,54,0,2,36,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/7/15,47,13,36,23,0,1,41,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/7/22,66,13,28,28,0,1,38,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/7/29,36,17,22,26,0,0,46,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/8/5,49,40,39,38,0,1,45,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/8/12,41,31,34,29,0,0,46,0,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/8/19,33,23,24,32,0,0,48,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/8/26,28,14,17,12,0,1,50,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/9/2,44,22,35,31,0,1,48,0,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/9/9,48,17,31,28,0,1,47,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/9/16,78,69,58,80,0,0,45,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/9/23,52,45,54,45,0,1,46,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/9/30,37,22,33,29,0,1,46,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/10/7,44,24,37,26,0,1,47,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/10/14,42,37,39,40,0,2,69,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/10/21,43,32,32,30,0,1,69,0,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/10/28,35,18,33,28,0,0,62,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/11/4,36,21,42,40,0,2,65,0,2,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/11/11,42,32,39,42,0,2,72,0,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/11/18,48,24,36,39,0,1,86,0,0,9,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/11/25,47,30,37,35,0,3,73,0,0,9,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/12/2,56,60,54,49,100,5,74,100,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/12/9,35,27,28,32,73,3,66,58,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/12/16,24,22,16,16,10,1,63,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/12/23,23,13,8,8,7,3,83,26,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2018/12/30,29,30,35,37,6,1,64,0,0,10,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/1/6,43,31,33,34,4,1,58,22,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/1/13,29,25,24,21,17,2,53,21,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/1/20,33,25,36,28,5,2,53,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/1/27,29,33,28,40,10,1,53,21,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/2/3,26,21,28,15,7,2,55,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/2/10,29,22,17,24,5,2,56,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/2/17,30,27,22,36,7,2,62,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/2/24,24,22,29,18,7,3,70,22,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/3/3,27,21,27,30,10,1,57,21,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/3/10,26,16,16,12,3,3,53,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/3/17,25,20,26,24,3,1,54,0,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/3/24,29,24,26,26,3,1,72,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/3/31,19,18,12,25,3,3,68,0,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/4/7,16,14,17,25,6,2,70,0,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/4/14,18,21,15,16,4,2,67,23,0,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/4/21,17,9,11,12,4,5,70,22,2,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/4/28,14,18,13,7,4,1,66,22,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/5/5,69,39,59,43,5,1,62,22,2,0,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/5/12,100,100,100,100,4,2,63,22,0,0,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/5/19,82,63,71,64,11,100,100,0,100,100,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/5/26,60,42,55,71,4,31,58,21,23,14,1
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/6/2,62,53,56,52,3,20,52,21,15,18,0
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/6/9,56,33,32,45,7,17,48,0,20,36,36
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/6/16,38,27,22,25,3,18,45,0,16,19,28
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/6/23,36,45,30,40,0,16,47,0,11,19,6
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/6/30,34,25,32,37,4,19,49,22,10,9,21
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/7/7,30,21,18,30,3,13,51,0,9,12,10
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/7/14,32,16,27,23,0,11,57,0,5,28,11
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/7/21,25,27,28,31,3,6,54,0,7,13,13
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/7/28,37,14,17,24,0,5,57,0,5,10,31
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/8/4,70,41,66,51,4,9,52,0,7,15,25
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/8/11,50,42,51,46,0,9,55,0,6,15,100
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/8/18,47,40,50,42,6,6,53,0,7,38,47
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/8/25,62,52,62,62,0,8,52,0,9,12,27
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/9/1,62,58,57,64,3,7,50,0,6,9,25
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/9/8,38,43,41,44,0,4,52,42,6,22,17
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/9/15,31,28,32,37,4,7,54,0,8,0,12
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/9/22,41,36,40,34,5,6,50,0,8,9,13
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/9/29,46,45,53,56,3,3,47,0,5,26,39
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/10/6,56,44,67,61,4,5,46,0,10,13,44
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/10/13,47,66,42,71,3,5,48,0,4,9,15
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/10/20,39,51,44,50,2,5,48,0,5,8,21
Europe,United Kingdom of Great Britain and Northern Ireland,GB,2019/10/27,26,33,37,38,0,5,46,0,5,9,14
Africa,Ghana,GH,2018/3/4,0,0,0,0,0,0,30,NA,0,NA,0
Africa,Ghana,GH,2018/3/11,0,0,0,0,0,0,30,NA,0,NA,0
Africa,Ghana,GH,2018/3/18,0,0,36,0,0,0,27,NA,0,NA,0
Africa,Ghana,GH,2018/3/25,0,0,0,0,0,0,38,NA,0,NA,0
Africa,Ghana,GH,2018/4/1,49,38,48,56,0,0,32,NA,0,NA,0
Africa,Ghana,GH,2018/4/8,35,73,51,0,0,0,31,NA,0,NA,0
Africa,Ghana,GH,2018/4/15,36,38,0,0,0,0,36,NA,0,NA,0
Africa,Ghana,GH,2018/4/22,0,0,0,0,0,0,34,NA,0,NA,0
Africa,Ghana,GH,2018/4/29,37,39,0,0,0,0,33,NA,0,NA,0
Africa,Ghana,GH,2018/5/6,0,0,36,0,0,0,32,NA,0,NA,0
Africa,Ghana,GH,2018/5/13,0,0,0,0,0,0,41,NA,0,NA,0
Africa,Ghana,GH,2018/5/20,0,0,0,0,0,0,36,NA,0,NA,0
Africa,Ghana,GH,2018/5/27,37,0,0,0,0,0,41,NA,0,NA,0
Africa,Ghana,GH,2018/6/3,0,0,0,0,0,0,32,NA,0,NA,0
Africa,Ghana,GH,2018/6/10,0,0,0,0,0,0,35,NA,0,NA,0
Africa,Ghana,GH,2018/6/17,0,0,0,38,0,0,27,NA,0,NA,0
Africa,Ghana,GH,2018/6/24,0,0,0,0,0,0,38,NA,0,NA,0
Africa,Ghana,GH,2018/7/1,76,40,38,0,0,0,31,NA,0,NA,0
Africa,Ghana,GH,2018/7/8,37,39,36,0,0,0,33,NA,0,NA,0
Africa,Ghana,GH,2018/7/15,37,38,36,37,0,0,35,NA,0,NA,0
Africa,Ghana,GH,2018/7/22,0,0,0,0,0,0,38,NA,0,NA,0
Africa,Ghana,GH,2018/7/29,73,0,0,36,0,0,31,NA,0,NA,0
Africa,Ghana,GH,2018/8/5,35,0,0,0,0,0,37,NA,0,NA,0
Africa,Ghana,GH,2018/8/12,35,0,0,0,0,0,36,NA,0,NA,0
Africa,Ghana,GH,2018/8/19,71,38,71,0,0,0,43,NA,0,NA,0
Africa,Ghana,GH,2018/8/26,33,0,0,0,0,0,42,NA,0,NA,0
Africa,Ghana,GH,2018/9/2,0,0,0,0,0,0,37,NA,0,NA,0
Africa,Ghana,GH,2018/9/9,70,0,0,0,0,0,34,NA,0,NA,0
Africa,Ghana,GH,2018/9/16,52,71,100,34,0,0,31,NA,0,NA,0
Africa,Ghana,GH,2018/9/23,34,0,33,34,0,0,31,NA,0,NA,0
Africa,Ghana,GH,2018/9/30,52,0,33,35,0,0,35,NA,0,NA,0
Africa,Ghana,GH,2018/10/7,35,37,34,0,0,0,26,NA,0,NA,0
Africa,Ghana,GH,2018/10/14,0,0,0,0,0,0,32,NA,0,NA,0
Africa,Ghana,GH,2018/10/21,70,0,0,0,0,0,39,NA,0,NA,0
Africa,Ghana,GH,2018/10/28,34,36,0,0,0,0,42,NA,0,NA,0
Africa,Ghana,GH,2018/11/4,65,0,32,0,0,0,73,NA,0,NA,0
Africa,Ghana,GH,2018/11/11,35,0,34,35,0,0,71,NA,0,NA,0
Africa,Ghana,GH,2018/11/18,0,0,0,0,0,0,51,NA,0,NA,0
Africa,Ghana,GH,2018/11/25,58,36,34,52,0,0,46,NA,0,NA,0
Africa,Ghana,GH,2018/12/2,35,37,51,0,100,0,59,NA,0,NA,0
Africa,Ghana,GH,2018/12/9,100,35,33,0,0,29,49,NA,0,NA,0
Africa,Ghana,GH,2018/12/16,0,35,33,0,0,0,48,NA,0,NA,0
Africa,Ghana,GH,2018/12/23,37,0,36,37,0,0,57,NA,0,NA,0
Africa,Ghana,GH,2018/12/30,36,0,35,36,0,0,57,NA,0,NA,0
Africa,Ghana,GH,2019/1/6,67,0,33,0,0,0,60,NA,0,NA,0
Africa,Ghana,GH,2019/1/13,0,0,0,0,0,0,48,NA,0,NA,0
Africa,Ghana,GH,2019/1/20,0,0,0,0,0,28,49,NA,0,NA,0
Africa,Ghana,GH,2019/1/27,32,0,0,0,0,0,51,NA,0,NA,0
Africa,Ghana,GH,2019/2/3,33,0,32,33,46,0,45,NA,0,NA,0
Africa,Ghana,GH,2019/2/10,32,34,32,33,0,0,49,NA,0,NA,0
Africa,Ghana,GH,2019/2/17,32,33,0,64,0,0,71,NA,0,NA,0
Africa,Ghana,GH,2019/2/24,0,0,0,0,0,0,84,NA,0,NA,54
Africa,Ghana,GH,2019/3/3,33,34,0,0,0,0,65,NA,0,NA,0
Africa,Ghana,GH,2019/3/10,32,0,0,0,0,0,58,NA,0,NA,0
Africa,Ghana,GH,2019/3/17,0,0,0,0,0,28,73,NA,0,NA,0
Africa,Ghana,GH,2019/3/24,0,35,33,0,0,0,66,NA,0,NA,0
Africa,Ghana,GH,2019/3/31,0,0,0,0,0,0,74,NA,0,NA,0
Africa,Ghana,GH,2019/4/7,0,0,0,0,0,0,80,NA,0,NA,0
Africa,Ghana,GH,2019/4/14,34,0,0,0,0,0,66,NA,0,NA,0
Africa,Ghana,GH,2019/4/21,0,0,0,0,0,0,64,NA,0,NA,0
Africa,Ghana,GH,2019/4/28,33,0,0,0,0,0,62,NA,0,NA,0
Africa,Ghana,GH,2019/5/5,66,0,0,0,0,0,58,NA,0,NA,0
Africa,Ghana,GH,2019/5/12,34,35,33,0,0,0,65,NA,0,NA,0
Africa,Ghana,GH,2019/5/19,34,0,33,0,0,100,95,NA,100,NA,0
Africa,Ghana,GH,2019/5/26,99,52,81,100,0,87,71,NA,96,NA,0
Africa,Ghana,GH,2019/6/2,66,34,32,33,0,43,66,NA,0,NA,0
Africa,Ghana,GH,2019/6/9,32,0,31,0,0,28,74,NA,93,NA,0
Africa,Ghana,GH,2019/6/16,31,33,62,0,0,56,100,NA,0,NA,0
Africa,Ghana,GH,2019/6/23,31,33,31,32,0,28,71,NA,0,NA,53
Africa,Ghana,GH,2019/6/30,63,0,0,0,0,42,74,NA,0,NA,0
Africa,Ghana,GH,2019/7/7,32,0,32,0,0,0,65,NA,0,NA,0
Africa,Ghana,GH,2019/7/14,32,33,62,0,0,0,64,NA,0,NA,0
Africa,Ghana,GH,2019/7/21,32,0,0,0,0,0,60,NA,0,NA,0
Africa,Ghana,GH,2019/7/28,32,0,0,0,0,0,62,NA,0,NA,0
Africa,Ghana,GH,2019/8/4,32,34,31,33,0,0,55,NA,0,NA,54
Africa,Ghana,GH,2019/8/11,32,33,0,33,0,28,63,NA,0,NA,55
Africa,Ghana,GH,2019/8/18,63,0,0,32,0,28,64,NA,0,NA,55
Africa,Ghana,GH,2019/8/25,84,100,78,96,0,0,56,NA,0,NA,54
Africa,Ghana,GH,2019/9/1,47,33,31,31,0,0,59,NA,0,NA,54
Africa,Ghana,GH,2019/9/8,60,0,59,0,0,27,70,NA,0,NA,0
Africa,Ghana,GH,2019/9/15,45,0,0,31,0,27,61,NA,0,NA,52
Africa,Ghana,GH,2019/9/22,60,0,0,0,0,27,71,NA,91,NA,0
Africa,Ghana,GH,2019/9/29,49,94,88,0,0,0,58,NA,0,NA,51
Africa,Ghana,GH,2019/10/6,30,64,0,0,0,0,60,NA,0,NA,0
Africa,Ghana,GH,2019/10/13,61,32,45,30,0,0,60,NA,0,NA,52
Africa,Ghana,GH,2019/10/20,29,0,29,0,0,26,60,NA,87,NA,100
Africa,Ghana,GH,2019/10/27,91,31,29,30,0,0,53,NA,0,NA,51
Europe,Greece,GR,2018/3/4,27,NA,0,0,0,0,35,0,0,0,0
Europe,Greece,GR,2018/3/11,28,NA,0,0,0,0,29,0,0,0,0
Europe,Greece,GR,2018/3/18,0,NA,0,0,0,0,36,0,0,0,0
Europe,Greece,GR,2018/3/25,0,NA,0,0,0,0,54,0,0,0,0
Europe,Greece,GR,2018/4/1,31,NA,40,0,0,0,52,0,0,0,0
Europe,Greece,GR,2018/4/8,31,NA,0,0,0,0,54,0,0,0,0
Europe,Greece,GR,2018/4/15,27,NA,35,0,0,0,48,0,0,0,0
Europe,Greece,GR,2018/4/22,0,NA,0,0,0,0,41,0,0,0,0
Europe,Greece,GR,2018/4/29,27,NA,0,0,0,0,42,0,0,0,0
Europe,Greece,GR,2018/5/6,0,NA,0,0,0,0,38,0,0,0,0
Europe,Greece,GR,2018/5/13,0,NA,0,0,0,0,38,0,0,0,0
Europe,Greece,GR,2018/5/20,27,NA,0,0,0,0,35,0,0,0,0
Europe,Greece,GR,2018/5/27,0,NA,0,0,0,0,35,0,0,0,0
Europe,Greece,GR,2018/6/3,27,NA,0,53,0,0,38,0,0,0,0
Europe,Greece,GR,2018/6/10,37,NA,0,48,0,0,38,0,0,0,0
Europe,Greece,GR,2018/6/17,24,NA,32,48,0,0,38,0,0,0,0
Europe,Greece,GR,2018/6/24,49,NA,0,0,0,0,39,0,0,0,0
Europe,Greece,GR,2018/7/1,51,NA,0,51,0,0,47,0,0,0,0
Europe,Greece,GR,2018/7/8,25,NA,33,0,0,0,57,0,0,0,0
Europe,Greece,GR,2018/7/15,27,NA,0,52,0,0,49,0,0,0,0
Europe,Greece,GR,2018/7/22,25,NA,32,0,0,0,46,0,0,0,0
Europe,Greece,GR,2018/7/29,25,NA,33,51,0,0,50,0,0,0,0
Europe,Greece,GR,2018/8/5,0,NA,0,0,0,0,50,0,0,0,0
Europe,Greece,GR,2018/8/12,0,NA,0,0,0,17,50,0,0,0,0
Europe,Greece,GR,2018/8/19,26,NA,0,0,0,0,49,0,0,0,0
Europe,Greece,GR,2018/8/26,0,NA,0,48,0,15,43,0,0,0,0
Europe,Greece,GR,2018/9/2,24,NA,0,0,0,0,43,0,0,0,0
Europe,Greece,GR,2018/9/9,26,NA,0,50,0,0,54,0,0,0,0
Europe,Greece,GR,2018/9/16,25,NA,33,0,0,0,50,0,0,0,0
Europe,Greece,GR,2018/9/23,0,NA,31,48,0,0,43,0,0,0,0
Europe,Greece,GR,2018/9/30,52,NA,0,0,0,0,42,0,0,0,0
Europe,Greece,GR,2018/10/7,0,NA,0,0,0,0,47,0,0,0,0
Europe,Greece,GR,2018/10/14,27,NA,0,0,0,17,55,0,0,0,0
Europe,Greece,GR,2018/10/21,0,NA,0,0,0,0,46,0,0,0,0
Europe,Greece,GR,2018/10/28,41,NA,0,0,0,0,52,0,0,0,0
Europe,Greece,GR,2018/11/4,55,NA,36,0,0,0,50,0,0,0,0
Europe,Greece,GR,2018/11/11,27,NA,0,0,0,0,55,0,0,0,0
Europe,Greece,GR,2018/11/18,27,NA,34,0,0,0,100,0,0,0,0
Europe,Greece,GR,2018/11/25,26,NA,0,53,0,0,52,0,0,0,0
Europe,Greece,GR,2018/12/2,28,NA,36,0,53,0,51,0,0,0,0
Europe,Greece,GR,2018/12/9,0,NA,0,0,52,0,57,99,0,0,0
Europe,Greece,GR,2018/12/16,0,NA,0,0,53,0,68,0,0,0,0
Europe,Greece,GR,2018/12/23,0,NA,0,60,0,0,76,0,0,0,0
Europe,Greece,GR,2018/12/30,28,NA,0,0,0,0,62,0,0,0,0
Europe,Greece,GR,2019/1/6,50,NA,65,99,48,0,45,0,0,0,0
Europe,Greece,GR,2019/1/13,0,NA,0,52,0,0,48,0,0,0,0
Europe,Greece,GR,2019/1/20,0,NA,0,0,0,0,46,0,0,0,0
Europe,Greece,GR,2019/1/27,26,NA,34,52,100,0,49,0,0,0,0
Europe,Greece,GR,2019/2/3,26,NA,0,0,0,0,38,0,0,0,0
Europe,Greece,GR,2019/2/10,0,NA,33,51,0,0,38,0,0,0,0
Europe,Greece,GR,2019/2/17,0,NA,34,0,0,0,41,0,0,0,0
Europe,Greece,GR,2019/2/24,0,NA,0,0,0,0,42,0,0,0,0
Europe,Greece,GR,2019/3/3,28,NA,0,0,0,0,40,0,0,0,0
Europe,Greece,GR,2019/3/10,0,NA,0,0,0,0,41,0,0,0,0
Europe,Greece,GR,2019/3/17,27,NA,0,0,0,0,43,0,0,0,0
Europe,Greece,GR,2019/3/24,0,NA,0,0,52,17,56,100,0,0,0
Europe,Greece,GR,2019/3/31,27,NA,0,53,0,16,51,0,0,0,0
Europe,Greece,GR,2019/4/7,0,NA,34,52,0,0,45,0,0,0,0
Europe,Greece,GR,2019/4/14,0,NA,0,0,0,16,45,0,0,0,0
Europe,Greece,GR,2019/4/21,0,NA,0,0,0,0,53,0,0,0,0
Europe,Greece,GR,2019/4/28,0,NA,0,0,0,18,48,0,0,0,0
Europe,Greece,GR,2019/5/5,51,NA,67,0,0,16,44,0,0,0,0
Europe,Greece,GR,2019/5/12,78,NA,0,51,0,0,46,0,0,0,0
Europe,Greece,GR,2019/5/19,52,NA,0,0,0,100,60,0,84,100,0
Europe,Greece,GR,2019/5/26,24,NA,0,0,0,39,37,0,33,0,0
Europe,Greece,GR,2019/6/2,36,NA,32,48,0,25,36,0,34,0,0
Europe,Greece,GR,2019/6/9,25,NA,33,0,0,0,37,0,0,0,0
Europe,Greece,GR,2019/6/16,0,NA,0,0,0,39,41,0,36,0,26
Europe,Greece,GR,2019/6/23,24,NA,0,48,0,15,38,0,34,0,0
Europe,Greece,GR,2019/6/30,0,NA,0,0,0,15,39,0,0,0,25
Europe,Greece,GR,2019/7/7,0,NA,0,0,0,24,38,0,33,0,0
Europe,Greece,GR,2019/7/14,24,NA,0,0,0,15,45,0,100,47,0
Europe,Greece,GR,2019/7/21,25,NA,0,0,0,15,45,0,0,0,26
Europe,Greece,GR,2019/7/28,100,NA,33,49,0,31,46,0,35,0,26
Europe,Greece,GR,2019/8/4,51,NA,100,100,0,21,46,0,36,0,26
Europe,Greece,GR,2019/8/11,26,NA,34,0,0,24,47,0,0,51,53
Europe,Greece,GR,2019/8/18,25,NA,0,0,0,46,47,0,35,0,26
Europe,Greece,GR,2019/8/25,47,NA,31,0,0,0,42,0,32,0,24
Europe,Greece,GR,2019/9/1,34,NA,30,0,0,28,39,0,32,0,24
Europe,Greece,GR,2019/9/8,23,NA,0,0,0,0,40,0,0,0,0
Europe,Greece,GR,2019/9/15,23,NA,0,0,0,14,40,0,0,0,0
Europe,Greece,GR,2019/9/22,23,NA,0,0,44,14,42,0,32,45,0
Europe,Greece,GR,2019/9/29,34,NA,30,46,0,14,39,0,32,0,24
Europe,Greece,GR,2019/10/6,0,NA,0,0,0,22,37,0,33,0,61
Europe,Greece,GR,2019/10/13,32,NA,0,0,0,15,40,0,0,48,25
Europe,Greece,GR,2019/10/20,0,NA,0,0,0,15,38,0,0,0,100
Europe,Greece,GR,2019/10/27,0,NA,0,49,0,0,38,0,0,0,0
North America,Guatemala,GT,2018/3/4,0,NA,NA,NA,0,0,24,NA,NA,NA,NA
North America,Guatemala,GT,2018/3/11,0,NA,NA,NA,0,0,23,NA,NA,NA,NA
North America,Guatemala,GT,2018/3/18,0,NA,NA,NA,0,0,27,NA,NA,NA,NA
North America,Guatemala,GT,2018/3/25,0,NA,NA,NA,0,0,36,NA,NA,NA,NA
North America,Guatemala,GT,2018/4/1,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2018/4/8,0,NA,NA,NA,0,0,24,NA,NA,NA,NA
North America,Guatemala,GT,2018/4/15,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2018/4/22,0,NA,NA,NA,0,0,23,NA,NA,NA,NA
North America,Guatemala,GT,2018/4/29,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2018/5/6,0,NA,NA,NA,0,0,30,NA,NA,NA,NA
North America,Guatemala,GT,2018/5/13,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2018/5/20,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2018/5/27,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2018/6/3,0,NA,NA,NA,0,0,33,NA,NA,NA,NA
North America,Guatemala,GT,2018/6/10,0,NA,NA,NA,0,0,31,NA,NA,NA,NA
North America,Guatemala,GT,2018/6/17,49,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2018/6/24,53,NA,NA,NA,0,0,32,NA,NA,NA,NA
North America,Guatemala,GT,2018/7/1,100,NA,NA,NA,0,0,26,NA,NA,NA,NA
North America,Guatemala,GT,2018/7/8,0,NA,NA,NA,0,0,36,NA,NA,NA,NA
North America,Guatemala,GT,2018/7/15,0,NA,NA,NA,0,0,38,NA,NA,NA,NA
North America,Guatemala,GT,2018/7/22,50,NA,NA,NA,0,0,32,NA,NA,NA,NA
North America,Guatemala,GT,2018/7/29,50,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2018/8/5,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2018/8/12,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2018/8/19,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2018/8/26,0,NA,NA,NA,0,0,27,NA,NA,NA,NA
North America,Guatemala,GT,2018/9/2,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2018/9/9,0,NA,NA,NA,0,0,30,NA,NA,NA,NA
North America,Guatemala,GT,2018/9/16,0,NA,NA,NA,0,0,31,NA,NA,NA,NA
North America,Guatemala,GT,2018/9/23,0,NA,NA,NA,0,0,26,NA,NA,NA,NA
North America,Guatemala,GT,2018/9/30,55,NA,NA,NA,0,0,27,NA,NA,NA,NA
North America,Guatemala,GT,2018/10/7,56,NA,NA,NA,0,0,27,NA,NA,NA,NA
North America,Guatemala,GT,2018/10/14,0,NA,NA,NA,0,0,37,NA,NA,NA,NA
North America,Guatemala,GT,2018/10/21,0,NA,NA,NA,0,0,32,NA,NA,NA,NA
North America,Guatemala,GT,2018/10/28,0,NA,NA,NA,0,0,31,NA,NA,NA,NA
North America,Guatemala,GT,2018/11/4,0,NA,NA,NA,0,0,32,NA,NA,NA,NA
North America,Guatemala,GT,2018/11/11,0,NA,NA,NA,0,0,36,NA,NA,NA,NA
North America,Guatemala,GT,2018/11/18,0,NA,NA,NA,0,0,39,NA,NA,NA,NA
North America,Guatemala,GT,2018/11/25,0,NA,NA,NA,0,0,42,NA,NA,NA,NA
North America,Guatemala,GT,2018/12/2,0,NA,NA,NA,0,0,43,NA,NA,NA,NA
North America,Guatemala,GT,2018/12/9,0,NA,NA,NA,100,0,49,NA,NA,NA,NA
North America,Guatemala,GT,2018/12/16,0,NA,NA,NA,0,0,53,NA,NA,NA,NA
North America,Guatemala,GT,2018/12/23,0,NA,NA,NA,0,0,48,NA,NA,NA,NA
North America,Guatemala,GT,2018/12/30,0,NA,NA,NA,0,0,39,NA,NA,NA,NA
North America,Guatemala,GT,2019/1/6,0,NA,NA,NA,0,0,34,NA,NA,NA,NA
North America,Guatemala,GT,2019/1/13,0,NA,NA,NA,0,0,31,NA,NA,NA,NA
North America,Guatemala,GT,2019/1/20,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2019/1/27,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2019/2/3,0,NA,NA,NA,0,0,28,NA,NA,NA,NA
North America,Guatemala,GT,2019/2/10,0,NA,NA,NA,0,0,29,NA,NA,NA,NA
North America,Guatemala,GT,2019/2/17,0,NA,NA,NA,71,0,30,NA,NA,NA,NA
